# alpha,gamma_b,dominant_mode_id,max_growth_rate
1.548365e-01,1.232847e+00,0.000000e+00,2.993891e-01
1.594159e-01,1.232847e+00,0.000000e+00,3.023120e-01
1.641307e-01,1.232847e+00,0.000000e+00,3.052635e-01
1.689850e-01,1.232847e+00,0.000000e+00,3.082437e-01
1.739828e-01,1.232847e+00,0.000000e+00,3.112531e-01
1.791284e-01,1.232847e+00,0.000000e+00,3.142918e-01
1.844263e-01,1.232847e+00,0.000000e+00,3.173602e-01
1.898808e-01,1.232847e+00,0.000000e+00,3.204586e-01
1.954966e-01,1.232847e+00,0.000000e+00,3.235872e-01
2.012785e-01,1.232847e+00,0.000000e+00,3.267463e-01
2.072315e-01,1.232847e+00,0.000000e+00,3.299363e-01
2.133605e-01,1.232847e+00,0.000000e+00,3.331574e-01
2.196707e-01,1.232847e+00,0.000000e+00,3.364100e-01
2.261676e-01,1.232847e+00,0.000000e+00,3.396944e-01
2.328566e-01,1.232847e+00,0.000000e+00,3.430108e-01
2.397435e-01,1.232847e+00,0.000000e+00,3.463595e-01
2.468340e-01,1.232847e+00,0.000000e+00,3.497410e-01
2.541343e-01,1.232847e+00,0.000000e+00,3.531555e-01
2.616505e-01,1.232847e+00,0.000000e+00,3.566033e-01
2.693889e-01,1.232847e+00,0.000000e+00,3.600848e-01
2.773563e-01,1.232847e+00,0.000000e+00,3.636003e-01
2.855592e-01,1.232847e+00,0.000000e+00,3.671501e-01
2.940048e-01,1.232847e+00,0.000000e+00,3.707345e-01
3.027002e-01,1.232847e+00,0.000000e+00,3.743540e-01
3.116527e-01,1.232847e+00,0.000000e+00,3.780087e-01
3.208700e-01,1.232847e+00,0.000000e+00,3.816992e-01
3.303599e-01,1.232847e+00,0.000000e+00,3.854257e-01
3.401305e-01,1.232847e+00,0.000000e+00,3.891886e-01
3.501900e-01,1.232847e+00,0.000000e+00,3.929882e-01
3.605471e-01,1.232847e+00,0.000000e+00,3.968249e-01
3.712105e-01,1.232847e+00,0.000000e+00,4.006990e-01
3.821893e-01,1.232847e+00,0.000000e+00,4.046110e-01
3.934927e-01,1.232847e+00,0.000000e+00,4.085612e-01
4.051305e-01,1.232847e+00,0.000000e+00,4.125499e-01
4.171125e-01,1.232847e+00,0.000000e+00,4.165776e-01
4.294488e-01,1.232847e+00,0.000000e+00,4.206446e-01
4.421500e-01,1.232847e+00,0.000000e+00,4.247513e-01
4.552268e-01,1.232847e+00,0.000000e+00,4.288981e-01
4.686904e-01,1.232847e+00,0.000000e+00,4.330854e-01
4.825522e-01,1.232847e+00,0.000000e+00,4.373136e-01
4.968240e-01,1.232847e+00,0.000000e+00,4.415830e-01
5.115178e-01,1.232847e+00,0.000000e+00,4.458942e-01
5.266462e-01,1.232847e+00,0.000000e+00,4.502474e-01
5.422221e-01,1.232847e+00,0.000000e+00,4.546431e-01
5.582586e-01,1.232847e+00,0.000000e+00,4.590817e-01
5.747694e-01,1.232847e+00,0.000000e+00,4.635637e-01
5.917686e-01,1.232847e+00,0.000000e+00,4.680894e-01
6.092705e-01,1.232847e+00,0.000000e+00,4.726593e-01
6.272900e-01,1.232847e+00,0.000000e+00,4.772739e-01
6.458424e-01,1.232847e+00,0.000000e+00,4.819334e-01
6.649436e-01,1.232847e+00,0.000000e+00,4.866385e-01
6.846097e-01,1.232847e+00,0.000000e+00,4.913895e-01
7.048574e-01,1.232847e+00,0.000000e+00,4.961869e-01
7.257040e-01,1.232847e+00,0.000000e+00,5.010311e-01
7.471671e-01,1.232847e+00,0.000000e+00,5.059226e-01
7.692650e-01,1.232847e+00,0.000000e+00,5.108619e-01
7.920164e-01,1.232847e+00,0.000000e+00,5.158494e-01
8.154407e-01,1.232847e+00,0.000000e+00,5.208856e-01
8.395579e-01,1.232847e+00,0.000000e+00,5.259709e-01
8.643883e-01,1.232847e+00,0.000000e+00,5.311059e-01
8.899530e-01,1.232847e+00,0.000000e+00,5.362911e-01
9.162739e-01,1.232847e+00,0.000000e+00,5.415268e-01
9.433732e-01,1.232847e+00,0.000000e+00,5.468137e-01
9.712740e-01,1.232847e+00,0.000000e+00,5.521522e-01
1.000000e+00,1.232847e+00,0.000000e+00,5.575428e-01
1.000000e-01,1.321941e+00,0.000000e+00,2.413470e-01
1.029576e-01,1.321941e+00,0.000000e+00,2.437032e-01
1.060026e-01,1.321941e+00,0.000000e+00,2.460825e-01
1.091377e-01,1.321941e+00,0.000000e+00,2.484849e-01
1.123655e-01,1.321941e+00,0.000000e+00,2.509109e-01
1.156888e-01,1.321941e+00,0.000000e+00,2.533605e-01
1.191103e-01,1.321941e+00,0.000000e+00,2.558340e-01
1.226331e-01,1.321941e+00,0.000000e+00,2.583317e-01
1.262600e-01,1.321941e+00,0.000000e+00,2.608538e-01
1.299942e-01,1.321941e+00,0.000000e+00,2.634005e-01
1.338389e-01,1.321941e+00,0.000000e+00,2.659720e-01
1.377972e-01,1.321941e+00,0.000000e+00,2.685687e-01
1.418727e-01,1.321941e+00,0.000000e+00,2.711907e-01
1.460686e-01,1.321941e+00,0.000000e+00,2.738383e-01
1.503887e-01,1.321941e+00,0.000000e+00,2.765117e-01
1.548365e-01,1.321941e+00,0.000000e+00,2.792113e-01
1.594159e-01,1.321941e+00,0.000000e+00,2.819372e-01
1.641307e-01,1.321941e+00,0.000000e+00,2.846897e-01
1.689850e-01,1.321941e+00,0.000000e+00,2.874691e-01
1.739828e-01,1.321941e+00,0.000000e+00,2.902757e-01
1.791284e-01,1.321941e+00,0.000000e+00,2.931096e-01
1.844263e-01,1.321941e+00,0.000000e+00,2.959712e-01
1.898808e-01,1.321941e+00,0.000000e+00,2.988607e-01
1.954966e-01,1.321941e+00,0.000000e+00,3.017785e-01
2.012785e-01,1.321941e+00,0.000000e+00,3.047247e-01
2.072315e-01,1.321941e+00,0.000000e+00,3.076997e-01
2.133605e-01,1.321941e+00,0.000000e+00,3.107037e-01
2.196707e-01,1.321941e+00,0.000000e+00,3.137371e-01
2.261676e-01,1.321941e+00,0.000000e+00,3.168001e-01
2.328566e-01,1.321941e+00,0.000000e+00,3.198930e-01
2.397435e-01,1.321941e+00,0.000000e+00,3.230161e-01
2.468340e-01,1.321941e+00,0.000000e+00,3.261696e-01
2.541343e-01,1.321941e+00,0.000000e+00,3.293540e-01
2.616505e-01,1.321941e+00,0.000000e+00,3.325694e-01
2.693889e-01,1.321941e+00,0.000000e+00,3.358163e-01
2.773563e-01,1.321941e+00,0.000000e+00,3.390948e-01
2.855592e-01,1.321941e+00,0.000000e+00,3.424054e-01
2.940048e-01,1.321941e+00,0.000000e+00,3.457482e-01
3.027002e-01,1.321941e+00,0.000000e+00,3.491238e-01
3.116527e-01,1.321941e+00,0.000000e+00,3.525322e-01
3.208700e-01,1.321941e+00,0.000000e+00,3.559739e-01
3.303599e-01,1.321941e+00,0.000000e+00,3.594493e-01
3.401305e-01,1.321941e+00,0.000000e+00,3.629586e-01
3.501900e-01,1.321941e+00,0.000000e+00,3.665021e-01
3.605471e-01,1.321941e+00,0.000000e+00,3.700802e-01
3.712105e-01,1.321941e+00,0.000000e+00,3.736933e-01
3.821893e-01,1.321941e+00,0.000000e+00,3.773416e-01
3.934927e-01,1.321941e+00,0.000000e+00,3.810255e-01
4.051305e-01,1.321941e+00,0.000000e+00,3.847454e-01
4.171125e-01,1.321941e+00,0.000000e+00,3.885017e-01
4.294488e-01,1.321941e+00,0.000000e+00,3.922946e-01
4.421500e-01,1.321941e+00,0.000000e+00,3.961245e-01
4.552268e-01,1.321941e+00,0.000000e+00,3.999918e-01
4.686904e-01,1.321941e+00,0.000000e+00,4.038969e-01
4.825522e-01,1.321941e+00,0.000000e+00,4.078401e-01
4.968240e-01,1.321941e+00,0.000000e+00,4.118218e-01
5.115178e-01,1.321941e+00,0.000000e+00,4.158424e-01
5.266462e-01,1.321941e+00,0.000000e+00,4.199022e-01
5.422221e-01,1.321941e+00,0.000000e+00,4.240017e-01
5.582586e-01,1.321941e+00,0.000000e+00,4.281412e-01
5.747694e-01,1.321941e+00,0.000000e+00,4.323211e-01
5.917686e-01,1.321941e+00,0.000000e+00,4.365418e-01
6.092705e-01,1.321941e+00,0.000000e+00,4.408037e-01
6.272900e-01,1.321941e+00,0.000000e+00,4.451072e-01
6.458424e-01,1.321941e+00,0.000000e+00,4.494527e-01
6.649436e-01,1.321941e+00,0.000000e+00,4.538407e-01
6.846097e-01,1.321941e+00,0.000000e+00,4.582715e-01
7.048574e-01,1.321941e+00,0.000000e+00,4.627456e-01
7.257040e-01,1.321941e+00,0.000000e+00,4.672633e-01
7.471671e-01,1.321941e+00,0.000000e+00,4.718251e-01
7.692650e-01,1.321941e+00,0.000000e+00,4.764315e-01
7.920164e-01,1.321941e+00,0.000000e+00,4.810829e-01
8.154407e-01,1.321941e+00,0.000000e+00,4.857796e-01
8.395579e-01,1.321941e+00,0.000000e+00,4.905223e-01
8.643883e-01,1.321941e+00,0.000000e+00,4.953112e-01
8.899530e-01,1.321941e+00,0.000000e+00,5.001469e-01
9.162739e-01,1.321941e+00,0.000000e+00,5.050297e-01
9.433732e-01,1.321941e+00,0.000000e+00,5.099603e-01
9.712740e-01,1.321941e+00,0.000000e+00,5.149390e-01
1.000000e+00,1.321941e+00,0.000000e+00,5.199663e-01
1.000000e-01,1.417474e+00,0.000000e+00,2.250810e-01
1.029576e-01,1.417474e+00,0.000000e+00,2.272784e-01
1.060026e-01,1.417474e+00,0.000000e+00,2.294973e-01
1.091377e-01,1.417474e+00,0.000000e+00,2.317379e-01
1.123655e-01,1.417474e+00,0.000000e+00,2.340003e-01
1.156888e-01,1.417474e+00,0.000000e+00,2.362848e-01
1.191103e-01,1.417474e+00,0.000000e+00,2.385917e-01
1.226331e-01,1.417474e+00,0.000000e+00,2.409210e-01
1.262600e-01,1.417474e+00,0.000000e+00,2.432731e-01
1.299942e-01,1.417474e+00,0.000000e+00,2.456482e-01
1.338389e-01,1.417474e+00,0.000000e+00,2.480464e-01
1.377972e-01,1.417474e+00,0.000000e+00,2.504680e-01
1.418727e-01,1.417474e+00,0.000000e+00,2.529133e-01
1.460686e-01,1.417474e+00,0.000000e+00,2.553825e-01
1.503887e-01,1.417474e+00,0.000000e+00,2.578758e-01
1.548365e-01,1.417474e+00,0.000000e+00,2.603934e-01
1.594159e-01,1.417474e+00,0.000000e+00,2.629356e-01
1.641307e-01,1.417474e+00,0.000000e+00,2.655026e-01
1.689850e-01,1.417474e+00,0.000000e+00,2.680947e-01
1.739828e-01,1.417474e+00,0.000000e+00,2.707121e-01
1.791284e-01,1.417474e+00,0.000000e+00,2.733550e-01
1.844263e-01,1.417474e+00,0.000000e+00,2.760237e-01
1.898808e-01,1.417474e+00,0.000000e+00,2.787185e-01
1.954966e-01,1.417474e+00,0.000000e+00,2.814396e-01
2.012785e-01,1.417474e+00,0.000000e+00,2.841873e-01
2.072315e-01,1.417474e+00,0.000000e+00,2.869618e-01
2.133605e-01,1.417474e+00,0.000000e+00,2.897634e-01
2.196707e-01,1.417474e+00,0.000000e+00,2.925923e-01
2.261676e-01,1.417474e+00,0.000000e+00,2.954488e-01
2.328566e-01,1.417474e+00,0.000000e+00,2.983333e-01
2.397435e-01,1.417474e+00,0.000000e+00,3.012459e-01
2.468340e-01,1.417474e+00,0.000000e+00,3.041869e-01
2.541343e-01,1.417474e+00,0.000000e+00,3.071566e-01
2.616505e-01,1.417474e+00,0.000000e+00,3.101554e-01
2.693889e-01,1.417474e+00,0.000000e+00,3.131834e-01
